Account ID,GSGM Key,Time,schoolCode,District ID,Unsdlea,Geoid,DistrictGeo,District,SchoolID,School,Transition,School Type,Category,Charter Type,IB Program,Chronically Failing,Greatest Gains Award,Highest Performing Award,Grade Range,Address,City,County,FIPS County Code,STATE,ZIP,Latitude,Longitude,Principal First Name,Principal Last Name,Principal,Email Address,Phone,College & Career Academy,Energy Pathway,STEM Certified,Learning Power Territory,Learning Power Coordinator,Learning Power Email,Coordinator Business Phone,Coordinator Cell Phone,Locale Code*,Locale*,Title I School*,GPC Customer,Workforce Development Region,Local Workforce Development Authority,CD Manager
S735,6585050,Old,5050658,658,2220,1302220,Forsyth County,Forsyth County,5050,Forsyth Central High School,,High,Traditional,,No IB,No,No,No,09-12,131 Almon C. Hill Drive,Cumming,"Forsyth, GA",13117,GA,30040,34.213585,-84.136971,Mitch ,Young,Mitch  Young,myoung@forsyth.k12.ga.us,770.887.8151,No,No,Yes,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S736,,Old,219658,658,2220,1302220,Forsyth County,Forsyth County,219,Forsyth Virtual Academy,,High,Traditional,,No IB,No,No,No,06-12,1130 Dahlonega Hwy,Cumming,"Forsyth, GA",13117,GA,30040,34.232467,-84.120867,Susan,Atkins,Susan Atkins,satkins@forsyth.k12.ga.us,678.965.4970,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1151,6580214,Old,214658,658,2220,1302220,Forsyth County,Forsyth County,214,Lambert High School,,High,Traditional,,No IB,No,No,Yes,09-12,805 Nichols Rd,Suwanee,"Forsyth, GA",13117,GA,30024,34.105837,-84.13926,Gary ,Davison,Gary  Davison,GDavison@forsyth.k12.ga.us,678.965.5050,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1502,6580195,Old,195658,658,2220,1302220,Forsyth County,Forsyth County,195,North Forsyth High School,,High,Traditional,,No IB,No,No,No,09-12,3635 Coal Mountain Dr,Cumming,"Forsyth, GA",13117,GA,30028,34.278868,-84.107884,Jeffrey,Cheney,Jeffrey Cheney,jcheney@forsyth.k12.ga.us,770.781.6637,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1899,6580190,Old,190658,658,2220,1302220,Forsyth County,Forsyth County,190,South Forsyth High School,,High,Traditional,,IB,No,No,Yes,09-12,585 Peachtree Pkwy,Cumming,"Forsyth, GA",13117,GA,30041,34.147655,-84.171738,Laura ,Wilson,Laura  Wilson,,770.781.2264,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S2192,6580107,Old,107658,658,2220,1302220,Forsyth County,Forsyth County,107,West Forsyth High School,,High,Traditional,,No IB,No,No,Yes,09-12,4155 Drew Rd ,Cumming,"Forsyth, GA",13117,GA,30040,34.210203,-84.213488,Heather,Gordy,Karl Mercer,,770.888.3470,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S550,,Old,700658,658,2220,1302220,Forsyth County,Forsyth County,700,DeSana Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,625 James Road,Alpharetta,"Forsyth, GA",13117,GA,30004,34.127376,-84.236671,Terri,North,Terri North,,770.887.2461,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1142,6580216,Old,216658,658,2220,1302220,Forsyth County,Forsyth County,216,Lakeside Middle School,,Middle,Traditional,,No IB,No,Yes,Yes,06-08,2565 Echols Rd,Cumming,"Forsyth, GA",13117,GA,30041,34.165037,-84.098072,Debbie,Sarver,Debbie Sarver,dsarver@forsyth.k12.ga.us,678.455.7311,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1199,6580303,Old,303658,658,2220,1302220,Forsyth County,Forsyth County,303,Liberty Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,7465 Wallace Tatum Rd,Cumming,"Forsyth, GA",13117,GA,30028,34.287725,-84.205533,Cheryl,Riddle,Cheryl Riddle,criddle@forsyth.k12.ga.us,770.781.4889,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1219,6580206,Old,206658,658,2220,1302220,Forsyth County,Forsyth County,206,Little Mill Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,6800 Little Mill Rd ,Cumming,"Forsyth, GA",13117,GA,30041,34.249536,-84.020398,Connie,McCrary,Connie McCrary,CMcCrary@forsyth.k12.ga.us,678.965.5000,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,Yes,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1503,6580498,Old,498658,658,2220,1302220,Forsyth County,Forsyth County,498,North Forsyth Middle School,,Middle,Traditional,,No IB,No,Yes,Yes,06-08,3645 Coal Mountain Dr,Cumming,"Forsyth, GA",13117,GA,30028,34.276467,-84.101203,Todd,McClelland,Todd McClelland,tmcclelland@forsyth.k12.ga.us,770.889.0743,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1579,6580202,Old,202658,658,2220,1302220,Forsyth County,Forsyth County,202,Otwell Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,605 Tribble Gap Rd ,Cumming,"Forsyth, GA",13117,GA,30040,34.219725,-84.135902,Stephen,Miller,Stephen Miller,stmiller@forsyth.k12.ga.us,770.887.5248,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,Yes,Yes,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1647,6580407,Old,407658,658,2220,1302220,Forsyth County,Forsyth County,407,Piney Grove Middle School,,Middle,Traditional,,No IB,No,Yes,Yes,06-08,8135 Majors Rd,Cumming,"Forsyth, GA",13117,GA,30041,34.144759,-84.178825,Pam,Pajerski,Pam Pajerski,,678.965.5010,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,41,Rural: Fringe,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1746,6580105,Old,105658,658,2220,1302220,Forsyth County,Forsyth County,105,Riverwatch Middle School,,Middle,Traditional,,No IB,No,Yes,Yes,06-08,610 James Burgess Rd ,Suwanee,"Forsyth, GA",13117,GA,30024,34.123981,-84.109549,Kathy,Carpenter,Pamela Bibik,,678.455.7311,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S1900,6580598,Old,598658,658,2220,1302220,Forsyth County,Forsyth County,598,South Forsyth Middle School,,Middle,Traditional,,No IB,No,Yes,Yes,06-08,4670 Windermere Parkway ,Cumming,"Forsyth, GA",13117,GA,30041,34.115566,-84.152807,Sandy,Tinsley,Sandy Tinsley,stinsley@forsyth.k12.ga.us,770.888.3170,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S2131,6580199,Old,199658,658,2220,1302220,Forsyth County,Forsyth County,199,Vickery Creek Middle School,,Middle,Traditional,,No IB,No,Yes,Yes,06-08,6240 Post Rd,Cumming,"Forsyth, GA",13117,GA,30040,34.178719,-84.223101,Richard,Hayes,Scott Feldkamp,,770.667.2580,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,No,Georgia Mountains,Georgia Mountains,Lauren Lambiase
S306,6590107,Old,107659,659,2250,1302250,Franklin County,Franklin County,107,Carnesville Elementary Intermediate School,,Elementary,Traditional,,No IB,No,No,No,03-05,11555 Highway 59,Carnesville,"Franklin, GA",13119,GA,30521,34.399518,-83.194676,Susan,Robertson,Susan Robertson,,706.384.7326,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,No,Georgia Mountains,Georgia Mountains,Rope Roberts
S307,,Old,2050659,659,2250,1302250,Franklin County,Franklin County,2050,Carnesville Elementary Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-02,825 Hull Ave,Carnesville,"Franklin, GA",13119,GA,30521,34.36622,-83.233326,Susan,Robertson,Susan Robertson,,706.384.4523,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,Yes,Georgia Mountains,Georgia Mountains,Rope Roberts
S1173,6595050,Old,5050659,659,2250,1302250,Franklin County,Franklin County,5050,Lavonia Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,818 Hartwell Rd,Lavonia,"Franklin, GA",13119,GA,30553,34.43174,-83.094487,Darrell,McDowell,Darrell McDowell,,706.356.8209,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,Yes,Georgia Mountains,Georgia Mountains,Rope Roberts
S1786,6591052,Old,1052659,659,2250,1302250,Franklin County,Franklin County,1052,Royston Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,660 College St ,Royston,"Franklin, GA",13119,GA,30662,34.288506,-83.114061,David,Gailer,David Gailer,,706.245.9252,No,No,No,Northeast,Katie Weaver,,,,32,Town: Distant,Yes,Yes,Georgia Mountains,Georgia Mountains,Rope Roberts
S746,6593050,Old,3050659,659,2250,1302250,Franklin County,Franklin County,3050,Franklin County High School,,High,Traditional,,No IB,No,No,No,09-12,6570 Highway 145,Carnesville,"Franklin, GA",13119,GA,30521,34.361372,-83.21157,Brad,Roberts,Brad Roberts,,706.384.4525,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,No,Yes,Georgia Mountains,Georgia Mountains,Rope Roberts
S747,6590105,Old,105659,659,2250,1302250,Franklin County,Franklin County,105,Franklin County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,485 Turkey Creek Rd,Carnesville,"Franklin, GA",13119,GA,30521,34.394301,-83.195104,Kelly,Akin,Kelly Akin,kakin@franklin.k12.ga.us,706.384.4581,No,No,No,Northeast,Katie Weaver,,,,42,Rural: Distant,Yes,No,Georgia Mountains,Georgia Mountains,Rope Roberts
S5,6600101,Old,101660,660,2280,1302280,Fulton County,Fulton County,101,Abbotts Hill Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,5575 Abbotts Bridge Rd,Duluth,"Fulton, GA",13121,GA,30097,34.054979,-84.195982,Roytunda,Stabler,Roytunda Stabler,stabler@fultonschools.org,470.254.2860,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S28,6601050,Old,1050660,660,2280,1302280,Fulton County,Fulton County,1050,Alpharetta Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,192 Mayfield Rd,Alpharetta,"Fulton, GA",13121,GA,30009,34.081767,-84.301562,Coretta,Stewart,Coretta Stewart,,470.254.7015,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,13,City: Small,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S36,6600406,Old,406660,660,2280,1302280,Fulton County,Fulton County,406,Amana Academy School,,Elementary,Charter,Start-up,No IB,No,No,No,KK-08,285 S Main St,Alpharetta,"Fulton, GA",13121,GA,30009,34.06945,-84.302562,Cherisse,Campbell,Cherisse Campbell,,678.624.0989,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,13,City: Small,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S71,6605060,Old,5060660,660,2280,1302280,Fulton County,Fulton County,5060,Asa Hilliard Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,3353 Mount Olive Rd,East Point,"Fulton, GA",13121,GA,30344,33.664569,-84.478228,Adrienne,Smith,Adrienne Smith,,470.254.8050,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S128,6600187,Old,187660,660,2280,1302280,Fulton County,Fulton County,187,Barnwell Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,PK-05,9425 Barnwell Rd,Alpharetta,"Fulton, GA",13121,GA,30022,34.010919,-84.249964,Martin,Neuhaus,Martin Neuhaus,,470.254.4960,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S171,6602058,Old,2058660,660,2280,1302280,Fulton County,Fulton County,2058,Bethune Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,5925 Old Carriage Dr,College Park,"Fulton, GA",13121,GA,30349,33.593172,-84.481771,Taylor,Pratt,Taylor Pratt,,470.254.7940,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S178,6601210,Old,1210660,660,2280,1302280,Fulton County,Fulton County,1210,Birmingham Falls Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,14865 Birmingham Hwy,Milton,"Fulton, GA",13121,GA,30004,34.144563,-84.340413,WINDY,BOTTOMS,WINDY BOTTOMS,bottomsw@fultonschools.org,470.254.2820,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S238,6602550,Old,2550660,660,2280,1302280,Fulton County,Fulton County,2550,Brookview Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,3250 Hammarskjold Dr,East Point,"Fulton, GA",13121,GA,30344,33.646407,-84.495809,Jovita,Wallace,Jovita Wallace,,470.254.8020,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S298,6602070,Old,2070660,660,2280,1302280,Fulton County,Fulton County,2070,Campbell Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,91 Elder St,Fairburn,"Fulton, GA",13121,GA,30213,33.572892,-84.574784,Denine,Cadet,Leah Mackey,,470.254.3430,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S373,6600215,Old,215660,660,2280,1302280,Fulton County,Fulton County,215,Chattahoochee Hills Charter School,,Elementary,Charter,Start-up,No IB,No,No,No,KK-07,9670 Rivertown Rd,Fairburn,"Fulton, GA",13121,GA,30213,33.584437,-84.707581,Walter,Buttler,Walter Buttler,,678.466.7285,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,41,Rural: Fringe,No,Yes,Atlanta Regional Commission,Fulton,Brian Green
S418,6601010,Old,1010660,660,2280,1302280,Fulton County,Fulton County,1010,Cliftondale Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,3340 W Stubbs Rd,College Park,"Fulton, GA",13121,GA,30349,33.663404,-84.624405,Kimberlie,Gibson,Kimberlie Gibson,,470.254.4070,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S432,6600303,Old,303660,660,2280,1302280,Fulton County,Fulton County,303,Cogburn Woods Elementary School ,,Elementary,Traditional,,No IB,No,No,Yes,PK-05,13080 Cogburn Rd,Alpharetta,"Fulton, GA",13121,GA,30004,34.104764,-84.283205,Lisa,Garosi,Lisa Garosi,,470.254.2845,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S439,6601315,Old,1315660,660,2280,1302280,Fulton County,Fulton County,1315,College Park Elementary,,Elementary,Traditional,,No IB,No,No,No,PK-05,2075 Princeton Ave,College Park,"Fulton, GA",13121,GA,30337,33.6546,-84.455355,Mari,Early,Mari Early,,470.254.8040,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S456,6605052,Old,5052660,660,2280,1302280,Fulton County,Fulton County,5052,Conley Hills Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,2580 Delowe Dr,East Point,"Fulton, GA",13121,GA,30344,33.68514,-84.456778,Serena,Lowe,Jami Pettway,,470.254.8170,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S481,6600193,Old,193660,660,2280,1302280,Fulton County,Fulton County,193,Crabapple Crossing Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,12775 Birmingham Hwy,Alpharetta,"Fulton, GA",13121,GA,30004,34.092504,-84.339415,RACHEL,WILLIAMS,RACHEL WILLIAMS,,470.254.7055,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S489,6600102,Old,102660,660,2280,1302280,Fulton County,Fulton County,102,Creek View Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,PK-05,3995 Webb Bridge Rd,Alpharetta,"Fulton, GA",13121,GA,30005,34.074085,-84.241793,DEBRA ,DOSS,DEBRA  DOSS,,470.254.2932,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,13,City: Small,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S563,6600180,Old,180660,660,2280,1302280,Fulton County,Fulton County,180,Dolvin Elementary School,,Elementary,Traditional,,No IB,No,No,No,KK-05,10495 Jones Bridge Rd,Alpharetta,"Fulton, GA",13121,GA,30022,34.036039,-84.232647,Laura,Zoll,Laura Zoll,,470.254.7020,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S595,6600207,Old,207660,660,2280,1302280,Fulton County,Fulton County,207,Dunwoody Springs Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,8100 Roberts Dr,Atlanta,"Fulton, GA",13121,GA,30350,33.97677,-84.342924,Ivy,Goggins,Ivy Goggins,gainey@fultonschool.org,470.254.4060,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,13,City: Small,Yes,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S601,6604069,Old,4069660,660,2280,1302280,Fulton County,Fulton County,4069,E. C. West Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,7040 Rivertown Rd,Fairburn,"Fulton, GA",13121,GA,30213,33.572588,-84.619796,Jennifer,Burton,Jennifer Burton,,470.254.3460,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S709,6600114,Old,114660,660,2280,1302280,Fulton County,Fulton County,114,Feldwood Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,5790 Feldwood Rd,College Park,"Fulton, GA",13121,GA,30349,33.597834,-84.513989,Racquel,Harris,Racquel Harris,,470.254.2001,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S715,6600295,Old,295660,660,2280,1302280,Fulton County,Fulton County,295,Findley Oaks Elementary School,,Elementary,Traditional,,No IB,No,No,YEs,PK-05,5880 Findley Chase Dr,Duluth,"Fulton, GA",13121,GA,30097,34.060736,-84.186374,Lacey,Andrews,Lacey Andrews,andrewsl@fultonschools.org,470.254.3800,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,21,Suburb: Large,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S757,,Old,1319660,660,2280,1302280,Fulton County,Fulton County,1319,Fulton Academy of Science and Technology,,Elementary,Charter,Start-up,No IB,No,No,No,KK-06,11365 Crabapple Rd,Roswell,"Fulton, GA",13121,GA,30075,34.056381,-84.360382,Luqman,Abdur-Rahman,Luqman Abdur-Rahman,,999.999.9999,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,13,City: Small,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
S2345,,New,6157830615,7830615,2280,1302280,Fulton County,State Charter Schools II - Genesis Innovation Academy for Boys,615,Genesis Innovation Academy for Boys,,Elementary,Charter,State Charter,No IB,No,No,No,KK-08,1049 Custer Avenue SE,Atlanta,"Fulton, GA",13121,GA,30316,33.715655,-84.354107,Gavin,Samms,Gavin Samms,,404.944.8560,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S2346,,New,6167830616,7830616,2280,1302280,Fulton County,State Charter Schools II - Genesis Innovation Academy for Girls,616,Genesis Innovation Academy for Girls,,Elementary,Charter,State Charter,No IB,No,No,No,KK-08,1049 Custer Avenue SE,Atlanta,"Fulton, GA",13121,GA,30316,33.715655,-84.354107,Gavin,Samms,Gavin Samms,gasamms@giacademy.org,404.944.8560,No,No,No,Atlanta,Emily Matthews,ematthew@southernco.com,404.572.7731,678.480.8311,11,City: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Steve Foster
S848,6600276,Old,276660,660,2280,1302280,Fulton County,Fulton County,276,Gullatt Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,6110 Dodson Rd,Union City,"Fulton, GA",13121,GA,30291,33.588554,-84.537946,FELIPE,JACKSON,FELIPE JACKSON,jacksonf@fultonschools.org,770.969.3425,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S863,6600501,Old,501660,660,2280,1302280,Fulton County,Fulton County,501,Hamilton E. Holmes Elementary,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,2301 Connally Dr,East Point,"Fulton, GA",13121,GA,30344,33.695775,-84.46334,Shateena ,Brown,Shateena  Brown,,470.254.3092,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S875,6600192,Old,192660,660,2280,1302280,Fulton County,Fulton County,192,Hapeville Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,3440 N Fulton Ave,Hapeville,"Fulton, GA",13121,GA,30354,33.660192,-84.407855,JENNIFER,COUCH,JENNIFER COUCH,,470.254.8220,No,No,No,Metro South,Cedric Sheffield,cesheffi@southernco.com,770.603.5356,404.290.0250,21,Suburb: Large,Yes,Yes,Atlanta Regional Commission,Fulton,Brian Green
S915,6603056,Old,3056660,660,2280,1302280,Fulton County,Fulton County,3056,Heards Ferry Elementary School,,Elementary,Traditional,,No IB,No,No,Yes,PK-05,6151 Powers Ferry Rd,Atlanta,"Fulton, GA",13121,GA,30339,33.909653,-84.42654,Lisa,Nash,Lisa Nash,nashl@fultonschools.org,470.254.6190,No,No,No,400 North,Jennifer Chapman,jlchpma@southernco.com,,,13,City: Small,No,Yes,Atlanta Regional Commission,Fulton,Lauren Lambiase
